movieId,title,genres_str,language_str,popularity,primary_language,year,genres_list,original_language,spoken_languages,movie_enc,content_text
8053,The Three Burials of Melquiades Estrada,Adventure|Crime|Drama|Mystery|Western,en|es,9.117934,English,,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",,,1133,Adventure Crime Drama Mystery Western English English English
8055,The Reader,Drama|Romance,en|de|el|la,7.931732,English,,"['Drama', 'Romance']",,,1134,Drama Romance English English English
8065,21,Drama|Crime,en,8.33756,English,,"['Drama', 'Crime']",,,1135,Drama Crime English English English
8067,A Life Less Ordinary,Fantasy|Drama|Comedy|Thriller|Science Fiction|Romance,en,15.996171,English,,"['Fantasy', 'Drama', 'Comedy', 'Thriller', 'Science Fiction', 'Romance']",,,1136,Fantasy Drama Comedy Thriller Science Fiction Romance English English English
8069,Barbarella,Science Fiction,en,14.304205,English,,['Science Fiction'],,,1137,Science Fiction English English English
8077,Alien³,Science Fiction|Action|Horror,en,17.126768,English,,"['Science Fiction', 'Action', 'Horror']",,,1138,Science Fiction Action Horror English English English
8078,Alien: Resurrection,Science Fiction|Horror|Action,en,15.57784,English,,"['Science Fiction', 'Horror', 'Action']",,,1139,Science Fiction Horror Action English English English
8092,This Boy’s Life,Drama,en|de,9.665142,English,,['Drama'],,,1140,Drama English English English
8095,Cleopatra,Drama|History|Romance,en|pt,8.591238,English,,"['Drama', 'History', 'Romance']",,,1141,Drama History Romance English English English
8130,Desperately Seeking Susan,Comedy,en,8.679349,English,,['Comedy'],,,1142,Comedy English English English
8193,Napoleon Dynamite,Comedy,en,10.287419,English,,['Comedy'],,,1143,Comedy English English English
8195,Ronin,Action|Thriller|Crime|Adventure,en|fr|ru,9.672094,English,,"['Action', 'Thriller', 'Crime', 'Adventure']",,,1144,Action Thriller Crime Adventure English English English
8198,The Quiet American,Drama|Action|Thriller|Romance,en|fr|vi,8.230447,English,,"['Drama', 'Action', 'Thriller', 'Romance']",,,1145,Drama Action Thriller Romance English English English
8202,Æon Flux,Action|Science Fiction,en,12.201912,English,,"['Action', 'Science Fiction']",,,1146,Action Science Fiction English English English
8204,The Spiderwick Chronicles,Adventure|Family|Fantasy,en,11.133784,English,,"['Adventure', 'Family', 'Fantasy']",,,1147,Adventure Family Fantasy English English English
8247,Jumper,Adventure|Fantasy|Science Fiction,fr,11.03897,French,,"['Adventure', 'Fantasy', 'Science Fiction']",,,1148,Adventure Fantasy Science Fiction French French French
8270,The Lookout,Crime|Drama|Thriller,en,12.153493,English,,"['Crime', 'Drama', 'Thriller']",,,1149,Crime Drama Thriller English English English
8271,Disturbia,Thriller|Drama|Mystery,en|es,18.006896,English,,"['Thriller', 'Drama', 'Mystery']",,,1150,Thriller Drama Mystery English English English
8273,American Wedding,Comedy|Romance,en,14.397139,English,,"['Comedy', 'Romance']",,,1151,Comedy Romance English English English
8274,American Pie Presents: Band Camp,Comedy,en,8.67163,English,,['Comedy'],,,1152,Comedy English English English
8275,American Pie Presents: The Naked Mile,Comedy,en,8.152676,English,,['Comedy'],,,1153,Comedy English English English
8276,I've Loved You So Long,Drama,en|fr,8.352169,English,,['Drama'],,,1154,Drama English English English
8280,The Secret of the Grain,Comedy|Drama,fr,9.542657,French,,"['Comedy', 'Drama']",,,1155,Comedy Drama French French French
8284,The Limits of Control,Crime|Drama|Thriller|Mystery,en,9.205574,English,,"['Crime', 'Drama', 'Thriller', 'Mystery']",,,1156,Crime Drama Thriller Mystery English English English
8288,A Midsummer Night's Sex Comedy,Comedy|Romance,en,11.212722,English,,"['Comedy', 'Romance']",,,1157,Comedy Romance English English English
8293,Howards End,Drama|Romance,en|de,10.854598,English,,"['Drama', 'Romance']",,,1158,Drama Romance English English English
8321,In Bruges,Comedy|Drama|Crime,en,9.895652,English,,"['Comedy', 'Drama', 'Crime']",,,1159,Comedy Drama Crime English English English
8325,Tiptoes,Comedy|Drama|Romance,en,9.311904,English,,"['Comedy', 'Drama', 'Romance']",,,1160,Comedy Drama Romance English English English
8326,Holes,Adventure|Family|Drama|Comedy,en,17.193267,English,,"['Adventure', 'Family', 'Drama', 'Comedy']",,,1161,Adventure Family Drama Comedy English English English
8329,[REC],Horror|Mystery,ja|es,8.504511,Japanese,,"['Horror', 'Mystery']",,,1162,Horror Mystery Japanese Japanese Japanese
8337,They Live,Action|Horror|Science Fiction|Thriller,en,11.292364,English,,"['Action', 'Horror', 'Science Fiction', 'Thriller']",,,1163,Action Horror Science Fiction Thriller English English English
8348,Thunderbolt and Lightfoot,Action|Adventure|Comedy|Crime,en,8.283863,English,,"['Action', 'Adventure', 'Comedy', 'Crime']",,,1164,Action Adventure Comedy Crime English English English
8355,Ice Age: Dawn of the Dinosaurs,Animation|Comedy|Family|Adventure,en,12.980624,English,,"['Animation', 'Comedy', 'Family', 'Adventure']",,,1165,Animation Comedy Family Adventure English English English
8356,An Affair to Remember,Drama|Romance,en|fr|it|pt,9.813419,English,,"['Drama', 'Romance']",,,1166,Drama Romance English English English
8358,Cast Away,Adventure|Drama,ru|en,21.296343,Russian,,"['Adventure', 'Drama']",,,1167,Adventure Drama Russian Russian Russian
8363,Superbad,Comedy,en,16.205105,English,,['Comedy'],,,1168,Comedy English English English
8367,Robin Hood: Prince of Thieves,Adventure,en,10.639244,English,,['Adventure'],,,1169,Adventure English English English
8374,The Boondock Saints,Action|Thriller|Crime,en|es,12.457908,English,,"['Action', 'Thriller', 'Crime']",,,1170,Action Thriller Crime English English English
8390,"Definitely, Maybe",Comedy|Romance,en,12.553657,English,,"['Comedy', 'Romance']",,,1171,Comedy Romance English English English
8392,My Neighbor Totoro,Fantasy|Animation|Family,ja,13.507299,Japanese,,"['Fantasy', 'Animation', 'Family']",,,1172,Fantasy Animation Family Japanese Japanese Japanese
8393,The Gods Must Be Crazy,Action|Comedy,af|en,10.973482,AF,,"['Action', 'Comedy']",,,1173,Action Comedy AF AF AF
8408,Day of the Dead,Horror|Science Fiction,en,8.801822,English,,"['Horror', 'Science Fiction']",,,1174,Horror Science Fiction English English English
8409,A Man Apart,Action|Drama,en|es,17.714247,English,,"['Action', 'Drama']",,,1175,Action Drama English English English
8413,Event Horizon,Horror|Science Fiction|Mystery,en|la,11.335072,English,,"['Horror', 'Science Fiction', 'Mystery']",,,1176,Horror Science Fiction Mystery English English English
8416,The Conformist,Drama,en|fr|it|la|zh,9.931025,English,,['Drama'],,,1177,Drama English English English
8427,I Spy,Action|Adventure|Comedy|Thriller,en|hu|ru,10.404277,English,,"['Action', 'Adventure', 'Comedy', 'Thriller']",,,1178,Action Adventure Comedy Thriller English English English
8438,Murder in the First,Crime|Drama,en,9.518564,English,,"['Crime', 'Drama']",,,1179,Crime Drama English English English
8452,The 6th Day,Science Fiction,en,8.41311,English,,['Science Fiction'],,,1180,Science Fiction English English English
8456,Never Back Down,Drama|Action,en,14.753931,English,,"['Drama', 'Action']",,,1181,Drama Action English English English
8467,Dumb and Dumber,Comedy,en,9.844558,English,,['Comedy'],,,1182,Comedy English English English
8470,John Q,Drama|Thriller|Crime,en|es,8.867562,English,,"['Drama', 'Thriller', 'Crime']",,,1183,Drama Thriller Crime English English English
8487,Wild Wild West,Action|Adventure|Comedy|Science Fiction|Western,en,9.887602,English,,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",,,1184,Action Adventure Comedy Science Fiction Western English English English
8488,Hitch,Comedy|Drama|Romance,en,13.35076,English,,"['Comedy', 'Drama', 'Romance']",,,1185,Comedy Drama Romance English English English
8489,Ali,Drama,en,9.303104,English,,['Drama'],,,1186,Drama English English English
8491,Weekend at Bernie's,Comedy,en,8.051891,English,,['Comedy'],,,1187,Comedy English English English
8536,Superman II,Action|Adventure|Fantasy|Science Fiction,en,10.301621,English,,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",,,1188,Action Adventure Fantasy Science Fiction English English English
8584,Shanghai Noon,Adventure|Action|Comedy|Western,en|zh|es,10.308442,English,,"['Adventure', 'Action', 'Comedy', 'Western']",,,1189,Adventure Action Comedy Western English English English
8587,The Lion King,Family|Animation|Drama,en,21.605761,English,,"['Family', 'Animation', 'Drama']",,,1190,Family Animation Drama English English English
8588,Shooting Dogs,Drama|History,en|fr|de,10.81576,English,,"['Drama', 'History']",,,1191,Drama History English English English
8592,Dick Tracy,Adventure|Action|Comedy|Thriller|Crime,en,8.304776,English,,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",,,1192,Adventure Action Comedy Thriller Crime English English English
8619,Master and Commander: The Far Side of the World,Adventure,fr|pt|en,8.693298,French,,['Adventure'],,,1193,Adventure French French French
8643,The Exorcism of Emily Rose,Crime|Drama|Horror|Thriller,en,10.966015,English,,"['Crime', 'Drama', 'Horror', 'Thriller']",,,1194,Crime Drama Horror Thriller English English English
8649,Bringing Out the Dead,Drama,en,8.825864,English,,['Drama'],,,1195,Drama English English English
8656,Deep Impact,Action|Drama|Romance,en,11.644633,English,,"['Action', 'Drama', 'Romance']",,,1196,Action Drama Romance English English English
8676,Fool's Gold,Romance|Comedy|Adventure,en,9.4548,English,,"['Romance', 'Comedy', 'Adventure']",,,1197,Romance Comedy Adventure English English English
8688,Snake Eyes,Crime|Mystery,cs|en,11.604533,Czech,,"['Crime', 'Mystery']",,,1198,Crime Mystery Czech Czech Czech
8697,Who Am I?,Adventure|Action|Comedy|Thriller,nl|cn|en,8.912292,Dutch,,"['Adventure', 'Action', 'Comedy', 'Thriller']",,,1199,Adventure Action Comedy Thriller Dutch Dutch Dutch
8698,The League of Extraordinary Gentlemen,Fantasy|Action|Thriller|Science Fiction,en|de|it,10.488765,English,,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",,,1200,Fantasy Action Thriller Science Fiction English English English
8699,Anchorman: The Legend of Ron Burgundy,Comedy,en,10.33012,English,,['Comedy'],,,1201,Comedy English English English
8738,The Final Countdown,Action|Science Fiction,ru|en|ja,11.319726,Russian,,"['Action', 'Science Fiction']",,,1202,Action Science Fiction Russian Russian Russian
8740,The Vanishing,Horror|Thriller,nl|en|fr,11.096035,Dutch,,"['Horror', 'Thriller']",,,1203,Horror Thriller Dutch Dutch Dutch
8741,The Thin Red Line,Drama|History|War,en|ru,9.783966,English,,"['Drama', 'History', 'War']",,,1204,Drama History War English English English
8780,Baby Mama,Comedy,en,10.901355,English,,['Comedy'],,,1205,Comedy English English English
8810,Mad Max 2: The Road Warrior,Adventure|Action|Thriller|Science Fiction,en,11.189831,English,,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",,,1206,Adventure Action Thriller Science Fiction English English English
8814,Doom,Adventure|Action|Horror,ja|en,11.953553,Japanese,,"['Adventure', 'Action', 'Horror']",,,1207,Adventure Action Horror Japanese Japanese Japanese
8827,99 francs,Drama|Comedy,fr,8.204654,French,,"['Drama', 'Comedy']",,,1208,Drama Comedy French French French
8831,Timecop,Thriller|Science Fiction|Action|Crime,en,8.907074,English,,"['Thriller', 'Science Fiction', 'Action', 'Crime']",,,1209,Thriller Science Fiction Action Crime English English English
8834,Conspiracy Theory,Action|Drama|Mystery|Thriller,en,14.261798,English,,"['Action', 'Drama', 'Mystery', 'Thriller']",,,1210,Action Drama Mystery Thriller English English English
8835,Legally Blonde,Comedy,en,12.769371,English,,['Comedy'],,,1211,Comedy English English English
8836,The X Files: I Want to Believe,Drama|Mystery|Science Fiction|Thriller,en,9.863584,English,,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",,,1212,Drama Mystery Science Fiction Thriller English English English
8839,Casper,Fantasy|Comedy|Family,en,12.812539,English,,"['Fantasy', 'Comedy', 'Family']",,,1213,Fantasy Comedy Family English English English
8840,DragonHeart,Fantasy,en,23.63659,English,,['Fantasy'],,,1214,Fantasy English English English
8841,The Class,Drama,fr,10.940451,French,,['Drama'],,,1215,Drama French French French
8843,The Cell,Horror|Science Fiction|Thriller,en,13.234894,English,,"['Horror', 'Science Fiction', 'Thriller']",,,1216,Horror Science Fiction Thriller English English English
8844,Jumanji,Adventure|Fantasy|Family,en|fr,17.015539,English,,"['Adventure', 'Fantasy', 'Family']",,,1217,Adventure Fantasy Family English English English
8845,Under Siege,Action|Thriller,en,9.918269,English,,"['Action', 'Thriller']",,,1218,Action Thriller English English English
8848,The Bank Job,Thriller|Crime|Drama,en,8.732701,English,,"['Thriller', 'Crime', 'Drama']",,,1219,Thriller Crime Drama English English English
8849,Alfie,Comedy,en,10.411608,English,,['Comedy'],,,1220,Comedy English English English
8852,Prince of Darkness,Horror,la|en,8.587231,Latin,,['Horror'],,,1221,Horror Latin Latin Latin
8856,"The Karate Kid, Part II",Adventure|Drama|Action|Romance|Family,en,9.231318,English,,"['Adventure', 'Drama', 'Action', 'Romance', 'Family']",,,1222,Adventure Drama Action Romance Family English English English
8859,"Dude, Where’s My Car?",Comedy,en|fr|ja,10.890236,English,,['Comedy'],,,1223,Comedy English English English
8860,Metro,Action|Adventure|Comedy|Crime|Thriller,en,10.519481,English,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",,,1224,Action Adventure Comedy Crime Thriller English English English
8867,The Punisher,Action|Thriller,en,12.597613,English,,"['Action', 'Thriller']",,,1225,Action Thriller English English English
8869,Eight Legged Freaks,Action|Comedy|Horror|Thriller,en,10.800753,English,,"['Action', 'Comedy', 'Horror', 'Thriller']",,,1226,Action Comedy Horror Thriller English English English
8870,Red Planet,Thriller|Action|Science Fiction,en,8.534176,English,,"['Thriller', 'Action', 'Science Fiction']",,,1227,Thriller Action Science Fiction English English English
8871,How the Grinch Stole Christmas,Family|Comedy|Fantasy,en,11.642462,English,,"['Family', 'Comedy', 'Fantasy']",,,1228,Family Comedy Fantasy English English English
8872,Wayne's World,Music|Comedy,cn|en,10.180776,Chinese,,"['Music', 'Comedy']",,,1229,Music Comedy Chinese Chinese Chinese
8873,Wayne's World 2,Music|Comedy,cn|en,10.931683,Chinese,,"['Music', 'Comedy']",,,1230,Music Comedy Chinese Chinese Chinese
8879,Pale Rider,Romance|Western,en,9.385078,English,,"['Romance', 'Western']",,,1231,Romance Western English English English
8882,Gomorrah,Drama|Crime,it|zh|fr,13.439495,Italian,,"['Drama', 'Crime']",,,1232,Drama Crime Italian Italian Italian
8884,Franklyn,Drama|Fantasy|Science Fiction,en,11.939996,English,,"['Drama', 'Fantasy', 'Science Fiction']",,,1233,Drama Fantasy Science Fiction English English English
8909,Wanted,Action|Thriller|Crime,en,12.457896,English,,"['Action', 'Thriller', 'Crime']",,,1234,Action Thriller Crime English English English
8913,Pet Sematary,Drama|Horror,en,8.365761,English,,"['Drama', 'Horror']",,,1235,Drama Horror English English English
8916,Antz,Adventure|Animation|Comedy|Family,en,16.025625,English,,"['Adventure', 'Animation', 'Comedy', 'Family']",,,1236,Adventure Animation Comedy Family English English English
8920,Garfield,Animation|Comedy|Family,en,10.003679,English,,"['Animation', 'Comedy', 'Family']",,,1237,Animation Comedy Family English English English
8922,Jeepers Creepers,Horror|Thriller,en,10.414363,English,,"['Horror', 'Thriller']",,,1238,Horror Thriller English English English
8944,What Just Happened,Comedy|Drama,fr|en|he,10.510245,French,,"['Comedy', 'Drama']",,,1239,Comedy Drama French French French
8953,Steamboy,Animation|Fantasy|Science Fiction,en|ja|pl,8.354775,English,,"['Animation', 'Fantasy', 'Science Fiction']",,,1240,Animation Fantasy Science Fiction English English English
8960,Hancock,Fantasy|Action,en|ja,11.017324,English,,"['Fantasy', 'Action']",,,1241,Fantasy Action English English English
8961,Bad Boys II,Adventure|Action|Comedy|Thriller|Crime,en|es,8.191436,English,,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",,,1242,Adventure Action Comedy Thriller Crime English English English
8963,Crimson Tide,Action|Thriller|Drama,en,8.657365,English,,"['Action', 'Thriller', 'Drama']",,,1243,Action Thriller Drama English English English
8967,The Tree of Life,Drama|Fantasy,en,11.204539,English,,"['Drama', 'Fantasy']",,,1244,Drama Fantasy English English English
8968,Boogeyman,Thriller|Horror|Drama|Mystery,en|fr|pl,9.704289,English,,"['Thriller', 'Horror', 'Drama', 'Mystery']",,,1245,Thriller Horror Drama Mystery English English English
8970,The Out-of-Towners,Comedy,en,9.019881,English,,['Comedy'],,,1246,Comedy English English English
8976,A Lot Like Love,Comedy,en,10.596719,English,,['Comedy'],,,1247,Comedy English English English
8978,Assault on Precinct 13,Thriller,en|sr|es,11.552956,English,,['Thriller'],,,1248,Thriller English English English
8982,The Protector,Action|Crime|Drama|Thriller,en|zh|th|vi,9.005167,English,,"['Action', 'Crime', 'Drama', 'Thriller']",,,1249,Action Crime Drama Thriller English English English
8984,Disclosure,Drama|Thriller|Crime|Mystery|Romance,en,11.812244,English,,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",,,1250,Drama Thriller Crime Mystery Romance English English English
8987,The River Wild,Action|Adventure|Crime|Thriller,en,10.511241,English,,"['Action', 'Adventure', 'Crime', 'Thriller']",,,1251,Action Adventure Crime Thriller English English English
8989,Harry and the Hendersons,Comedy|Family|Fantasy,en,9.296024,English,,"['Comedy', 'Family', 'Fantasy']",,,1252,Comedy Family Fantasy English English English
8998,Friends with Money,Comedy|Drama|Romance,en,8.869162,English,,"['Comedy', 'Drama', 'Romance']",,,1253,Comedy Drama Romance English English English
8999,Derailed,Drama|Thriller,en|fr,10.600475,English,,"['Drama', 'Thriller']",,,1254,Drama Thriller English English English
9003,Hellraiser,Horror,en,10.81305,English,,['Horror'],,,1255,Horror English English English
9005,The Ice Harvest,Action|Adventure|Comedy|Crime|Drama|Thriller,en,8.485861,English,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']",,,1256,Action Adventure Comedy Crime Drama Thriller English English English
9007,Just Like Heaven,Comedy|Fantasy|Romance,en|zh|es,8.351773,English,,"['Comedy', 'Fantasy', 'Romance']",,,1257,Comedy Fantasy Romance English English English
9008,The Insider,Drama|Thriller,ar|en|ja|fa,11.3569,Arabic,,"['Drama', 'Thriller']",,,1258,Drama Thriller Arabic Arabic Arabic
9012,Jackass: The Movie,Documentary|Comedy,en,14.095586,English,,"['Documentary', 'Comedy']",,,1259,Documentary Comedy English English English
9016,Treasure Planet,Adventure|Animation|Family|Fantasy|Science Fiction,en,16.141913,English,,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",,,1260,Adventure Animation Family Fantasy Science Fiction English English English
9022,All the Boys Love Mandy Lane,Horror|Mystery|Thriller,en,9.935837,English,,"['Horror', 'Mystery', 'Thriller']",,,1261,Horror Mystery Thriller English English English
9023,Spirit: Stallion of the Cimarron,Western|Animation|Adventure|Comedy|Family,en,16.724836,English,,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",,,1262,Western Animation Adventure Comedy Family English English English
9024,For Love or Money,Comedy|Romance,en,8.468869,English,,"['Comedy', 'Romance']",,,1263,Comedy Romance English English English
9025,Dog Days,Drama,de,8.682774,German,,['Drama'],,,1264,Drama German German German
9026,The Importance of Being Earnest,Comedy|Drama|History|Romance,de|en,8.287054,German,,"['Comedy', 'Drama', 'History', 'Romance']",,,1265,Comedy Drama History Romance German German German
9029,What Happens in Vegas,Comedy|Romance,en|sh,10.054226,English,,"['Comedy', 'Romance']",,,1266,Comedy Romance English English English
9030,The Eye,Drama|Horror|Thriller,es|en,8.233662,Spanish,,"['Drama', 'Horror', 'Thriller']",,,1267,Drama Horror Thriller Spanish Spanish Spanish
9032,Big Daddy,Comedy|Drama,en|it,8.011869,English,,"['Comedy', 'Drama']",,,1268,Comedy Drama English English English
9034,The Banger Sisters,Comedy|Drama,en,8.992438,English,,"['Comedy', 'Drama']",,,1269,Comedy Drama English English English
9035,Slither,Comedy|Horror|Science Fiction,en|fr,10.375,English,,"['Comedy', 'Horror', 'Science Fiction']",,,1270,Comedy Horror Science Fiction English English English
9036,Eight Below,Adventure|Drama|Family,en,13.876881,English,,"['Adventure', 'Drama', 'Family']",,,1271,Adventure Drama Family English English English
9037,Grease 2,Comedy|Drama|Family|Music|Romance,en,14.202364,English,,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",,,1272,Comedy Drama Family Music Romance English English English
9038,The Heartbreak Kid,Comedy,en|es,9.149612,English,,['Comedy'],,,1273,Comedy English English English
9040,Serpico,Crime|Drama|History,en|it|es,12.842165,English,,"['Crime', 'Drama', 'History']",,,1274,Crime Drama History English English English
9042,The Cave,Action|Adventure|Horror|Thriller,cs|en,8.077253,Czech,,"['Action', 'Adventure', 'Horror', 'Thriller']",,,1275,Action Adventure Horror Thriller Czech Czech Czech
9044,Tristan & Isolde,Drama,en,15.672195,English,,['Drama'],,,1276,Drama English English English
9051,10,Comedy|Romance,en|de,8.539083,English,,"['Comedy', 'Romance']",,,1277,Comedy Romance English English English
9057,Terminal Velocity,Action|Thriller,en,8.012225,English,,"['Action', 'Thriller']",,,1278,Action Thriller English English English
9059,Tales from the Crypt: Demon Knight,Horror|Comedy|Thriller,en,9.455342,English,,"['Horror', 'Comedy', 'Thriller']",,,1279,Horror Comedy Thriller English English English
9061,Just Cause,Action|Drama|Mystery|Thriller,en,9.195256,English,,"['Action', 'Drama', 'Mystery', 'Thriller']",,,1280,Action Drama Mystery Thriller English English English
9064,Hellbound: Hellraiser II,Horror|Thriller,en,8.541732,English,,"['Horror', 'Thriller']",,,1281,Horror Thriller English English English
9071,Living in Oblivion,Drama|Comedy,en,10.058329,English,,"['Drama', 'Comedy']",,,1282,Drama Comedy English English English
9074,The Man,Action|Comedy|Crime,en,11.127884,English,,"['Action', 'Comedy', 'Crime']",,,1283,Action Comedy Crime English English English
9078,The Sword in the Stone,Animation|Family,en,10.636458,English,,"['Animation', 'Family']",,,1284,Animation Family English English English
9079,Dying Young,Drama|Romance,en|fr|pt,10.762636,English,,"['Drama', 'Romance']",,,1285,Drama Romance English English English
9081,Waking Life,Animation|Drama,en,12.051214,English,,"['Animation', 'Drama']",,,1286,Animation Drama English English English
9085,Harlem Nights,Comedy|Crime|Drama,en|ru,9.01086,English,,"['Comedy', 'Crime', 'Drama']",,,1287,Comedy Crime Drama English English English
9086,Young Guns II,Western|Adventure,en,11.977636,English,,"['Western', 'Adventure']",,,1288,Western Adventure English English English
9089,Home for the Holidays,Comedy|Drama|Romance,en|es,8.416802,English,,"['Comedy', 'Drama', 'Romance']",,,1289,Comedy Drama Romance English English English
9095,Mary Reilly,Drama|Horror|Thriller|Romance,en,12.866139,English,,"['Drama', 'Horror', 'Thriller', 'Romance']",,,1290,Drama Horror Thriller Romance English English English
9100,The Craft,Drama|Fantasy|Horror|Thriller,en,12.860385,English,,"['Drama', 'Fantasy', 'Horror', 'Thriller']",,,1291,Drama Fantasy Horror Thriller English English English
9102,Screamers,Horror|Science Fiction,en,12.758848,English,,"['Horror', 'Science Fiction']",,,1292,Horror Science Fiction English English English
9103,The Quest,Action|Adventure,en,7.941972,English,,"['Action', 'Adventure']",,,1293,Action Adventure English English English
9255,Hot Shots! Part Deux,Action|Comedy|War,en,13.482371,English,,"['Action', 'Comedy', 'War']",,,1294,Action Comedy War English English English
9257,S.W.A.T.,Action|Thriller|Crime,en|es|fr,13.334952,English,,"['Action', 'Thriller', 'Crime']",,,1295,Action Thriller Crime English English English
9263,Now and Then,Comedy|Drama|Family,en,8.681325,English,,"['Comedy', 'Drama', 'Family']",,,1296,Comedy Drama Family English English English
9267,And Now for Something Completely Different,Comedy,en,9.132013,English,,['Comedy'],,,1297,Comedy English English English
9270,Brick,Drama|Mystery,en,9.00314,English,,"['Drama', 'Mystery']",,,1298,Drama Mystery English English English
9273,Ace Ventura: When Nature Calls,Crime|Comedy|Adventure,en,8.205448,English,,"['Crime', 'Comedy', 'Adventure']",,,1299,Crime Comedy Adventure English English English
9275,Death to Smoochy,Comedy|Crime|Drama|Thriller,en,8.127591,English,,"['Comedy', 'Crime', 'Drama', 'Thriller']",,,1300,Comedy Crime Drama Thriller English English English
9276,The Faculty,Horror|Mystery|Science Fiction,en,13.462253,English,,"['Horror', 'Mystery', 'Science Fiction']",,,1301,Horror Mystery Science Fiction English English English
9277,The Sting,Comedy|Crime|Drama,en,12.016821,English,,"['Comedy', 'Crime', 'Drama']",,,1302,Comedy Crime Drama English English English
9278,Freejack,Science Fiction,en,10.272925,English,,['Science Fiction'],,,1303,Science Fiction English English English
9281,Witness,Crime|Drama|Romance|Thriller,de|en,10.312017,German,,"['Crime', 'Drama', 'Romance', 'Thriller']",,,1304,Crime Drama Romance Thriller German German German
9282,11:14,Crime|Drama|Thriller,en,14.454722,English,,"['Crime', 'Drama', 'Thriller']",,,1305,Crime Drama Thriller English English English
9285,Road Trip,Comedy|Adventure,en,8.00158,English,,"['Comedy', 'Adventure']",,,1306,Comedy Adventure English English English
9286,Final Destination 3,Horror|Mystery,en,11.872997,English,,"['Horror', 'Mystery']",,,1307,Horror Mystery English English English
9289,The Longest Day,Action|Drama|History|War,en|fr|de,10.770928,English,,"['Action', 'Drama', 'History', 'War']",,,1308,Action Drama History War English English English
9292,Hudson Hawk,Action|Adventure|Comedy,en|it,9.782014,English,,"['Action', 'Adventure', 'Comedy']",,,1309,Action Adventure Comedy English English English
9297,Monster House,Animation|Comedy|Family|Fantasy,en,15.402378,English,,"['Animation', 'Comedy', 'Family', 'Fantasy']",,,1310,Animation Comedy Family Fantasy English English English
9298,Ali G Indahouse,Comedy,en|fr|es,13.994306,English,,['Comedy'],,,1311,Comedy English English English
9303,Bound,Crime|Drama|Romance|Thriller,en,12.449574,English,,"['Crime', 'Drama', 'Romance', 'Thriller']",,,1312,Crime Drama Romance Thriller English English English
9304,Multiplicity,Comedy|Fantasy|Science Fiction,en,8.768806,English,,"['Comedy', 'Fantasy', 'Science Fiction']",,,1313,Comedy Fantasy Science Fiction English English English
9305,Microcosmos,Documentary,fr,10.793031,French,,['Documentary'],,,1314,Documentary French French French
9312,Mortal Kombat,Action|Fantasy,en,10.870138,English,,"['Action', 'Fantasy']",,,1315,Action Fantasy English English English
9313,The Man in the Iron Mask,Action|Adventure|Drama,en,7.960605,English,,"['Action', 'Adventure', 'Drama']",,,1316,Action Adventure Drama English English English
9314,Nineteen Eighty-Four,Drama|Romance|Science Fiction,en,11.513066,English,,"['Drama', 'Romance', 'Science Fiction']",,,1317,Drama Romance Science Fiction English English English
9315,Flightplan,Thriller|Drama|Mystery,ar|de|en|fr|it|ja,12.419851,Arabic,,"['Thriller', 'Drama', 'Mystery']",,,1318,Thriller Drama Mystery Arabic Arabic Arabic
9316,Ong-Bak: The Thai Warrior,Action|Thriller,en|th,7.89916,English,,"['Action', 'Thriller']",,,1319,Action Thriller English English English
9319,The Last Boy Scout,Action|Thriller,en,10.550259,English,,"['Action', 'Thriller']",,,1320,Action Thriller English English English
9320,The Avengers,Thriller,en,9.562953,English,,['Thriller'],,,1321,Thriller English English English
9323,Ghost in the Shell,Action|Animation|Science Fiction,ja,10.686166,Japanese,,"['Action', 'Animation', 'Science Fiction']",,,1322,Action Animation Science Fiction Japanese Japanese Japanese
9327,The Nutty Professor,Fantasy|Comedy|Romance|Science Fiction,en,9.651581,English,,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",,,1323,Fantasy Comedy Romance Science Fiction English English English
9333,Last Man Standing,Action|Crime|Drama|Thriller,en,11.845918,English,,"['Action', 'Crime', 'Drama', 'Thriller']",,,1324,Action Crime Drama Thriller English English English
9334,The Scorpion King,Action|Fantasy|Adventure,en|th,9.488117,English,,"['Action', 'Fantasy', 'Adventure']",,,1325,Action Fantasy Adventure English English English
9335,Transporter 2,Action|Thriller|Crime,en|fr|it,11.359659,English,,"['Action', 'Thriller', 'Crime']",,,1326,Action Thriller Crime English English English
9336,Police Academy,Comedy|Crime,en,8.354488,English,,"['Comedy', 'Crime']",,,1327,Comedy Crime English English English
